Data_coleta;Canal;Site;Categoria;Marca;Descrição;Tamanho;Preço regular;Preço promo;Disponibilidade;Vendido por;Loja oficial?;Nota;Nº avaliações;Qtd vendida;Link;Formato;Fonte
2026-07-06;Beleza;Época Cosméticos;Reparador de pontas;Haskell;Reparador De Pontas Tutano Vegetal 35Ml;35ml;43,72;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/reparador-de-pontas-tutano-vegetal-35ml-210113/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Po descolorante;Yamá;Pó descolorante ametista  50g;50g;14,55;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/po-descolorante-ametista--50g-200486/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Po descolorante;Richée Professional;Pó Descolorante Azul Prismcolor 300g;300g;59,9;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/po-descolorante-azul-prismcolor-300g-242755/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Po descolorante;Marchetti;Pó Descolorante Camomila Márcia 50G;50g;9,99;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/po-descolorante-camomila-marcia-50g-235793/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete intimo;Higi Mulher;Sabonete Intimo Higi Mulher Fresh;;24,9;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-intimo-higi-mulher-fresh/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete intimo;DERMAFEME;Sabonete Intimo Dermafeme 100ml Calm;100ml;29,99;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-intimo-dermafeme-100ml-calm-179898/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete intimo;Intimus;Sabonete Intimo Intimus Defesa Natural 200ml;200ml;51,15;45,7;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-intimo-intimus-defesa-natural-200ml-137870/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete liquido corporal;Weleda;Sabonete Líquido Corporal com Arnica Weleda;;89,9;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-liquido-corporal-com-arnica-weleda/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete liquido corporal;Colgate;Sabonete Líquido Corporal Protex Vitamina E 250Ml;250ml;26,5;19,5;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-liquido-corporal-protex-vitamina-e-250ml-239898/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Sabonete liquido corporal;Melu;Sabonete Líquido Corporal Melu Berry Pie;;29,24;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-liquido-corporal-melu-berry-pie/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Glicerina;Granado;Sabonete de Glicerina Granado;;8;5,99;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-de-glicerina-granado/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Glicerina;Pampers;Sabonete Líquido Pampers de Glicerina;;39,99;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-liquido-pampers-de-glicerina/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Glicerina;GH;Sabonete GH Glicerina 100g;100g;11,9;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/sabonete-gh-glicerina-100g-140603/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Vaselina;Farmax;VASELINA SOLIDA VASEMAX – FARMAX 70G;70g;29,69;15,92;Em estoque;;;;;;https://www.epocacosmeticos.com.br/vaselina-solida-vasemax-–-farmax-70g-163933/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Vaselina;Vasenol;Loção Hidratante Corporal Vasenol - Geleia de Vaselina Original;;32,28;;Indisponivel;;;;;;https://www.epocacosmeticos.com.br/locao-hidratante-corporal-vasenol-geleia-de-vaselina-original/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Agua micelar;Hidrabene;Água Micelar Hidrabene;;41,9;29,9;Em estoque;;;;;;https://www.epocacosmeticos.com.br/agua-micelar-hidrabene/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Agua micelar;Vizzela;Água Micelar Vizzela;;48,5;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/agua-micelar-vizzela/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Agua micelar;Hidramais;Água Micelar Hidramais;;22,2;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/agua-micelar-hidramais/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Repelente;Hidrabene;Repelente Ana Sol Zaz - Repelente De Insetos Kids Loção;;20,9;16,9;Em estoque;;;;;;https://www.epocacosmeticos.com.br/repelente-ana-sol-zaz-repelente-de-insetos-kids-locao/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Repelente;Off!;Repelente Off! Active 100ml;100ml;23,99;;Em estoque;;;;;;https://www.epocacosmeticos.com.br/repelente-off--active-100ml-155615/p;Unidade;Claude Code
2026-07-06;Beleza;Época Cosméticos;Repelente;Zaz;Repelente de Insetos em Spray Zaz;;18,9;17,01;Em estoque;;;;;;https://www.epocacosmeticos.com.br/repelente-de-insetos-em-spray-zaz/p;Unidade;Claude Code
2026-07-06;Beleza;Loja do Cabeleireiro;-;-;nao coletado - loja de moveis e equipamentos de salao, sem consumiveis;;;;Nao disponivel;;;;;;https://www.lojadocabeleireiro.com.br/;Unidade;Claude Code
